kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,longipinnata,,,A. Rojas,https://www.catalogueoflife.org/data/taxon/5538F,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,lobulata,,,(Blume) K. Iwats. & M. Kato,https://www.catalogueoflife.org/data/taxon/5538B,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,herpetocaulos,,,Holttum,https://www.catalogueoflife.org/data/taxon/5536K,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,jermyi,,,S. Y. Dong,https://www.catalogueoflife.org/data/taxon/55378,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,heterocarpa,,,(Bedd.) C. V. Morton,https://www.catalogueoflife.org/data/taxon/5536L,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,hilocarpa,,,(Fée) M. G. Price,https://www.catalogueoflife.org/data/taxon/5536N,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,hollrungii,,,(Kuhn) Li Bing Zhang & X. Zhang,https://www.catalogueoflife.org/data/taxon/5536Q,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,holttumii,,,C. Chr.,https://www.catalogueoflife.org/data/taxon/5536R,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,hookeri,,,Brownlie,https://www.catalogueoflife.org/data/taxon/5536S,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,hymenodes,,,(Mett. ex Kuhn) J. W. Moore,https://www.catalogueoflife.org/data/taxon/5536V,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,hymenophylla,,,(Bedd.) Holttum,https://www.catalogueoflife.org/data/taxon/5536W,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,impressa,,,(Fée) Holttum,https://www.catalogueoflife.org/data/taxon/5536X,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,incisa,,,Cav.,https://www.catalogueoflife.org/data/taxon/5536Y,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,ingens,,,(Atk. ex C. B. Clarke) Holttum,https://www.catalogueoflife.org/data/taxon/5536Z,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,inopinata,,,Holttum,https://www.catalogueoflife.org/data/taxon/55372,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,isomorpha,,,Holttum,https://www.catalogueoflife.org/data/taxon/55375,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,jacobsii,,,Holttum,https://www.catalogueoflife.org/data/taxon/55376,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,jardini,,,(Mett.) E. D. Br.,https://www.catalogueoflife.org/data/taxon/55377,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,jimenezii,,,M. Kessler & A. R. Sm.,https://www.catalogueoflife.org/data/taxon/55379,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,lizarzaburui,,,(Sodiro) C. Chr.,https://www.catalogueoflife.org/data/taxon/55388,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,lacinifolia,,,A. Rojas & D. Sanín,https://www.catalogueoflife.org/data/taxon/5537W,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,lifuensis,,,(E. Fourn.) C. Chr.,https://www.catalogueoflife.org/data/taxon/55386,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,leptophylla,,,(C. H. Wright) Ching,https://www.catalogueoflife.org/data/taxon/55384,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,laxa,,,(Copel.) M. G. Price,https://www.catalogueoflife.org/data/taxon/55382,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,lawrenceana,,,(Moore) C. Chr.,https://www.catalogueoflife.org/data/taxon/5537Z,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,latifolia,,,(G. Forst.) Copel.,https://www.catalogueoflife.org/data/taxon/5537Y,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,laotica,,,Tardieu & C. Chr.,https://www.catalogueoflife.org/data/taxon/5537X,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,labrusca,,,(Hook.) Copel.,https://www.catalogueoflife.org/data/taxon/5537T,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,johannis-winkleri,,,(C. Chr.) C. Chr.,https://www.catalogueoflife.org/data/taxon/5537B,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,kusukusensis,,,(Hayata) Lellinger,https://www.catalogueoflife.org/data/taxon/5537P,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,kouniensis,,,Brownlie,https://www.catalogueoflife.org/data/taxon/5537N,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,kingii,,,Copel.,https://www.catalogueoflife.org/data/taxon/5537M,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,kehdingiana,,,(Kuhn ex Luerss.) M. G. Price,https://www.catalogueoflife.org/data/taxon/5537K,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,keckii,,,(Luerss.) C. Chr.,https://www.catalogueoflife.org/data/taxon/5537J,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,katoi,,,(Holttum) C. W. Chen & C. J. Rothf.,https://www.catalogueoflife.org/data/taxon/5537G,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,morata,,,"Fraser-Jenk., Kandel & Andreis",https://www.catalogueoflife.org/data/taxon/8H4QN,Tectaria,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,angustifolium,,,Holttum,https://www.catalogueoflife.org/data/taxon/58YNK,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,jenseniae,,,(C. Chr.) Holttum,https://www.catalogueoflife.org/data/taxon/58YP2,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,speciosum,,,(Mett. ex Kuhn) Holttum,https://www.catalogueoflife.org/data/taxon/7D6VB,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,fraternum,,,(Mett.) Holttum,https://www.catalogueoflife.org/data/taxon/7CV7B,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,fraternum,biokoense,,(Mett.) Holttum,https://www.catalogueoflife.org/data/taxon/7CV7B,Triplophyllum,(Pic. Serm.) Pic. Serm.,https://www.catalogueoflife.org/data/taxon/5LM6T,Triplophyllum
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,fraternum,fraternum,,(Mett.) Holttum,https://www.catalogueoflife.org/data/taxon/7CV7B,Triplophyllum,,https://www.catalogueoflife.org/data/taxon/7KV6Q,Triplophyllum
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,varians,,,(T. Moore) Holttum,https://www.catalogueoflife.org/data/taxon/58YPD,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,varians,anjenabense,,(T. Moore) Holttum,https://www.catalogueoflife.org/data/taxon/58YPD,Triplophyllum,(Tardieu) Rakotondr.,https://www.catalogueoflife.org/data/taxon/5LM6V,Triplophyllum
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,varians,varians,,(T. Moore) Holttum,https://www.catalogueoflife.org/data/taxon/58YPD,Triplophyllum,,https://www.catalogueoflife.org/data/taxon/5LM6W,Triplophyllum
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,troupinii,,,(Pic. Serm.) Holttum,https://www.catalogueoflife.org/data/taxon/58YPC,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,subquinquefidum,,,(P. Beauv.) Pic. Serm.,https://www.catalogueoflife.org/data/taxon/58YPB,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,securidiforme,,,(Hook.) Holttum,https://www.catalogueoflife.org/data/taxon/58YP9,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,protensum,,,(Afzel. ex Sw.) Holttum,https://www.catalogueoflife.org/data/taxon/58YP8,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,principis,,,Holttum,https://www.catalogueoflife.org/data/taxon/58YP7,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,pilosissimum,,,(J. Sm. ex T. Moore) Holttum,https://www.catalogueoflife.org/data/taxon/58YP6,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,perpilosum,,,(Holttum) J. Prado & R. C. Moran,https://www.catalogueoflife.org/data/taxon/58YP5,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,pentagonum,,,(Bonap.) Holttum,https://www.catalogueoflife.org/data/taxon/58YP4,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,hirsutum,,,(Holttum) J. Prado & R. C. Moran,https://www.catalogueoflife.org/data/taxon/58YNZ,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,attenuatum,,,(Pic. Serm.) Pic. Serm.,https://www.catalogueoflife.org/data/taxon/58YNL,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,heudelotii,,,Pic. Serm.,https://www.catalogueoflife.org/data/taxon/58YNY,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,glabrum,,,J. Prado & R. C. Moran,https://www.catalogueoflife.org/data/taxon/58YNX,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,gabonense,,,Holttum,https://www.catalogueoflife.org/data/taxon/58YNW,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,funestum,,,(Kunze) Holttum,https://www.catalogueoflife.org/data/taxon/58YNV,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,dimidiatum,,,(Mett. ex Kuhn) Holttum,https://www.catalogueoflife.org/data/taxon/58YNT,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,dicksonioides,,,(Fée) Holttum,https://www.catalogueoflife.org/data/taxon/58YNS,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,crassifolium,,,Holttum,https://www.catalogueoflife.org/data/taxon/58YNR,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,chocoense,,,J. Prado & R. C. Moran,https://www.catalogueoflife.org/data/taxon/58YNQ,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,buchholzii,,,(Kuhn) Holttum,https://www.catalogueoflife.org/data/taxon/58YNP,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,boliviense,,,J. Prado & R. C. Moran,https://www.catalogueoflife.org/data/taxon/58YNN,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,batesii,,,Holttum,https://www.catalogueoflife.org/data/taxon/58YNM,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Triplophyllum,vogelii,,,(Hook.) Holttum,https://www.catalogueoflife.org/data/taxon/7D77B,Triplophyllum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,cameroonensis,,,Alston,https://www.catalogueoflife.org/data/taxon/67SDB,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,altescandens,,,(Colla) J. Sm.,https://www.catalogueoflife.org/data/taxon/GZ83,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,articulata,,,(Brack.) C. Chr.,https://www.catalogueoflife.org/data/taxon/GZ87,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,beckleri,,,(Hook.) Mett.,https://www.catalogueoflife.org/data/taxon/GZ88,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,boutoniana,,,(Hook.) Pic. Serm.,https://www.catalogueoflife.org/data/taxon/GZ89,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,monocarpa,,,(Cordem.) C. Chr.,https://www.catalogueoflife.org/data/taxon/GZ8K,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,neocaledonica,,,Copel.,https://www.catalogueoflife.org/data/taxon/GZ8L,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,orientalis,,,(J. F. Gmel.) Posth.,https://www.catalogueoflife.org/data/taxon/GZ8P,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,palisotii,,,(Desv.) Alston,https://www.catalogueoflife.org/data/taxon/GZ8R,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,parallela,,,(Baker) C. Chr.,https://www.catalogueoflife.org/data/taxon/GZ8S,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,paucivenia,,,"(C. Chr.) H. M. Liu, Hovenkamp & H. Schneid.",https://www.catalogueoflife.org/data/taxon/GZ8T,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,submarginalis,,,Domin,https://www.catalogueoflife.org/data/taxon/GZ8Z,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Arthropteris,tenella,,,(G. Forst.) J. Sm.,https://www.catalogueoflife.org/data/taxon/GZ92,Arthropteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Malaifilix,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Malaifilix,grandidentata,,,(Ces.) Li Bing Zhang & Schuettp.,https://www.catalogueoflife.org/data/taxon/3XLR7,Malaifilix,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Draconopteris,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Draconopteris,draconoptera,,,(D. C. Eaton) Li Bing Zhang & Liang Zhang,https://www.catalogueoflife.org/data/taxon/37KQJ,Draconopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Polydictyum,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Polydictyum,juglandifolium,,,(Baker) Li Bing Zhang & Liang Zhang,https://www.catalogueoflife.org/data/taxon/4L5YB,Polydictyum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Polydictyum,menyanthidis,,,C. Presl,https://www.catalogueoflife.org/data/taxon/4L5YC,Polydictyum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Polydictyum,ternatum,,,(Baker) S. Y. Dong & C. W. Chen,https://www.catalogueoflife.org/data/taxon/4L5YD,Polydictyum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Polydictyum,variabile,,,(Tardieu & Ching) S. Y. Dong & C. W. Chen,https://www.catalogueoflife.org/data/taxon/6W4FS,Polydictyum,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,acutissima,,,Ching ex C. Chr. & Ching,https://www.catalogueoflife.org/data/taxon/4PTZ2,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,syrmatica,,,(Willd.) C. Chr. & Ching,https://www.catalogueoflife.org/data/taxon/78LGS,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,vanderwerffii,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQS,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,triangularis,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQR,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,reticulata,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQQ,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,nonattingens,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQP,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,malesiana,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQN,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,clarinervis,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQM,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,cicuzzai,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQL,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,catenata,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQK,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,lofouensis,,,(Christ) C. Chr. & Ching,https://www.catalogueoflife.org/data/taxon/6WLH4,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,australis,,,Ching ex C. Chr. & Ching,https://www.catalogueoflife.org/data/taxon/4PTZ3,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,vietnamensis,,,"Li Bing Zhang, Liang Zhang, N. T. Lu & X. M. Zhou",https://www.catalogueoflife.org/data/taxon/4PTZF,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,olivacea,,,(Rosenst.) Copel.,https://www.catalogueoflife.org/data/taxon/4PTZD,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,microthecia,,,(Fée) C. Chr. & Ching,https://www.catalogueoflife.org/data/taxon/4PTZB,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,hanoiensis,,,"Li Bing Zhang, Liang Zhang, N. T. Lu & X. M. Zhou",https://www.catalogueoflife.org/data/taxon/4PTZ9,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,dorsifixa,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/4PTZ8,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,dongshiyongii,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/4PTZ7,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,costularis,,,"Li Bing Zhang, Liang Zhang, N. T. Lu & X. M. Zhou",https://www.catalogueoflife.org/data/taxon/4PTZ6,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,confertiloba,,,Holttum,https://www.catalogueoflife.org/data/taxon/4PTZ5,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,cnemidaria,,,(Christ) C. Chr.,https://www.catalogueoflife.org/data/taxon/4PTZ4,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Pteridrys,wusugongii,,,Li Bing Zhang & X. M. Zhou,https://www.catalogueoflife.org/data/taxon/7YMQT,Pteridrys,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,tenuis,,,(Brack.) Brownlie,https://www.catalogueoflife.org/data/taxon/6SXCS,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,cicutarioides,,,(Baker) Copel.,https://www.catalogueoflife.org/data/taxon/6SXD3,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,trichophylla,,,Copel.,https://www.catalogueoflife.org/data/taxon/6SXD4,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,ferulacea,,,(T. Moore) Copel.,https://www.catalogueoflife.org/data/taxon/6T9CR,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,samoensis,,,Hovenk. & T. T. Luong,https://www.catalogueoflife.org/data/taxon/6T9CS,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,firma,,,(Kuhn) Brownlie,https://www.catalogueoflife.org/data/taxon/6T9D3,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,acuminata,,,(Rosenst.) Copel.,https://www.catalogueoflife.org/data/taxon/74XCQ,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,henriettae,,,(Baker) Copel.,https://www.catalogueoflife.org/data/taxon/74XCR,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Orthiopteris,campylura,,,(Kunze) Copel.,https://www.catalogueoflife.org/data/taxon/759CQ,Orthiopteris,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,brasiliense,,,(C. Presl) Mett.,https://www.catalogueoflife.org/data/taxon/4TX5R,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,domingense,,,(Spreng.) Prantl,https://www.catalogueoflife.org/data/taxon/4TX5X,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,elegans,,,Kaulf.,https://www.catalogueoflife.org/data/taxon/4TX5Z,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,elegans,chartaceum,,Kaulf.,https://www.catalogueoflife.org/data/taxon/4TX5Z,Saccoloma,G. B. Nair ex Cremers & K. U. Kramer,https://www.catalogueoflife.org/data/taxon/5KYTL,Saccoloma
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,elegans,elegans,,Kaulf.,https://www.catalogueoflife.org/data/taxon/4TX5Z,Saccoloma,,https://www.catalogueoflife.org/data/taxon/5KYTM,Saccoloma
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,galeottii,,,(Fée) A. Rojas,https://www.catalogueoflife.org/data/taxon/4TX65,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,inaequale,,,(Kunze) Mett.,https://www.catalogueoflife.org/data/taxon/4TX6B,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,laxum,,,R. C. Moran & B. Øllg.,https://www.catalogueoflife.org/data/taxon/4TX6D,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,membranaceum,,,Mickel,https://www.catalogueoflife.org/data/taxon/4TX6G,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,moranii,,,A. Rojas,https://www.catalogueoflife.org/data/taxon/4TX6K,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,nigrescens,,,(Mett.) Kaulf.,https://www.catalogueoflife.org/data/taxon/4TX6L,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,quadripinnatum,,,A. Rojas,https://www.catalogueoflife.org/data/taxon/4TX6Q,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,squamosum,,,R. C. Moran,https://www.catalogueoflife.org/data/taxon/4TX6V,Saccoloma,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,sunduei,,,A. Rojas,https://www.catalogueoflife.org/data/taxon/4TX6W,Saccoloma,,,
